Text,labels
Arasiyaluku varuvadhu Urudhi  Don't delete. Rajini   #Stand_with_KomaliTeam.,Non-sarcastic
Semma mass kattitu irukkar my surya Anna  Love you so much  #Kaappan teaser surya Anna semma mass,Non-sarcastic
Aanmai illathavargal.. Isai devan engayo sonnathu... You are a living legend Sir amaithiyai irupathu unga sirapukku sirappu.,Non-sarcastic
Siva super ahh upgrade aayirkaru...classy trailer,Non-sarcastic
Movie tittle mass but padatha ethukku telungan produce panni telungan nadikkurannu teriyalaye,Sarcastic
Pathu sethu pongada gandugala petta kitta matti kanthalaga poreengada chottus,Sarcastic
எங்களுக்கும் உரிமை இருக்கு தமிழ் ராக்கர்ஸ்ல  பாக்க,Sarcastic
I am thalapathy veriyan ana tresar sema pa,Non-sarcastic
Mast hai main tik tok se dekh ke aya hun,Non-sarcastic
rajinikanth gaikawad best actor but Nana patekar better actor than rajni...,Sarcastic
Tun tun aunty..? nenga  laddu seiratha vitutu padam nadikka vanthutingala?🤔,Non-sarcastic
Trailer la Yenna pudikalanu dislike pandreenganum commentla explain pannuna nalla irukum,Non-sarcastic
Pagaiya valarka kudathu Chidambaram jadanthu poganum .... Sema dialogue,Non-sarcastic
இத்திரைப்படம் மாபெரும் வெற்றி பெற வன்னியர்கள் சார்பாக வாழ்த்துக்கள் இப்படிக்கு பெரியவண் பாசறை மனஞ்சேரி,Non-sarcastic
Title la first l cut pannunka,Non-sarcastic
பொண்ணுகள நாடக காதல் நடத்துர திருமாவளவன் பள்ளன் பறையனுக்கு செருப்படி படம் தேவுடியா பசங்களா உங்க ஆத்தாளும் அக்காளும் பொண்ணு தான் டா பொட்டைகளா 🤘🤘🤘🤘,Non-sarcastic
Sakkara pongal vadacurry combination kooda sagichikalam !!! Aana upmavum mayonnaise um sagichikamudiyuma 🤢🥴,Sarcastic
Nadippin naayagan surya sir,Non-sarcastic
Thalaivaaaaaaaa itha first movie movie mathiri iruku thalaivaaaaaaaaaaaaaaaaaaaa,Non-sarcastic
"கயவர்களை துவம்சம் செய்ய , ஆண்டைகளின் மானம்  காக்க வருகிறாள் வன்னிய மக்களின் குலதெய்வம் #திரௌபதி !!! படத்தோட இயக்குனர் சொன்னது போல அப்பா மகள் மட்டும் சேர்ந்து படத்துக்கு தியேட்டர் சென்று பார்க்கவும் !!!",Non-sarcastic
I am Bangladeshi but i love suriya,Non-sarcastic
sonakshi sinha ko le lete makeup hi nahi krna padta,Non-sarcastic
Ennnda podaa!! Kuch bhi nh samjabut trailer Pura zakkass,Non-sarcastic
Semma ya irukku n Vera level ma....,Non-sarcastic
idhu 1996 yara yemathura  - semma  line,Non-sarcastic
Ennaya Beethoven music uh apudiye aataya pottu vachi irukaanga!  Aanmai prachanayo,Sarcastic
0:30 to 0:35 fact uh !!!!!!!!!!!!!!!!!!!! Kadasiya zallikattu ku poradunathu youngsters athuku aprm sarkar padathulla Keerthy Suresh mokka nu solranuga 🤣🤣🤣  Evanugalaam eni poraada matanga thala entha padatha paathutu 1vaaram perusa pesuvanuga aprm Avan Avan velaiya paathutu poiruvaan,Sarcastic
vantha rajava mattum tha en thalaivan str,Non-sarcastic
i m str fan.but i m waiting ngk suriya yuvan masss combo,Non-sarcastic
Innum 1 Vaarathukku Naanga Trending,Non-sarcastic
visvasam trailer parugga semmaya irukku like pannugga,Sarcastic
Enna views Rompa slow va irukku enna reason,Sarcastic
i'll set your screens on fire  Thalaivaaaaaaaa,Non-sarcastic
Song hit adikanum I am waiting,Non-sarcastic
Thala fanzzz hit likuuu 🤙🤙 Trailer super,Non-sarcastic
Suriya + kv + h.jayraj.  Hit combo again....marana waiting,Non-sarcastic
killer smile intro semma bgm perfect,Non-sarcastic
Kaipulla Vijay Twitter la Trending agudhu,Sarcastic
Yuvan and Selva combo.  Hit like.,Non-sarcastic
யாருக்கும் இல்லாத தில் மோகன் ஜிக்கு இருக்கு உண்மை உரக்கச் சொன்ன சிங்கம்.,Non-sarcastic
"Shankar sir u r great ,,,,,,",Non-sarcastic
"எங்க வீட்டு பெண் பிள்ளைங்க மேல கை வைக்கனும்னு தொடர்ந்து பின்னாடியே போயி தொல்லை பன்றவன, நான் வெட்டுனா நான் ஜாதி வெறியனா??? அப்படின்னா நான் ஜாதி வெறியனே....",Non-sarcastic
Love u AK.... ur big fan from Karnataka......,Non-sarcastic
Semma  THALA   veera  leveal   THALA,Non-sarcastic
lalinte tamiz oru improvement illalo unnaipol oruvan thottu ore pole thanne,Non-sarcastic
Yuvaaan fans.    z,Non-sarcastic
நம்ம பேஜ் லைக் பண்ணுங்க சப்கிரைப் பண்ணுங்க,Non-sarcastic
kayaknya emak emak nih yg nonton nya hahaha,Non-sarcastic
Like Karo mere comment ko nahi to gaan marwao,Non-sarcastic
Innum 1 day la 450k likes vandhurum,Non-sarcastic
Hyy ethu Telugu movie rangastalam thane...,Sarcastic
Heavyyy  Diwali ath Kaithi kk swantham,Non-sarcastic
Super.Suriya annan vere level .Ithinokke aara dislike adichath,Non-sarcastic
Class eruku teaser Vera level thalaivaa🤗,Non-sarcastic
Dei yeppudi paththalum ithu PINK remake dhane,Sarcastic
2 Days To Go KAAPPAAN ... September 20 th BANDOBAST ... Nadippin Nayagan SURIYA .,Non-sarcastic
Inthaa year namaku 2 deepavali 2 pongal....,Non-sarcastic
neraya neraya neraya neraya neraya neraya.,Non-sarcastic
Jeyikuromo illa thokuromo modhalla sanda seiyanum..,Sarcastic
awesome best trailer ever in kollywood,Non-sarcastic
unakku yaaravathu palaya friend irukkangala nambatha....,Non-sarcastic
நீங்க சீண்டி இருக்குறது அமைதியா படுத்துட்டு இருக்க புலியை.... பாயுறதுக்கு ரொம்ப நேரம் ஆகாது...,Non-sarcastic
"joseph vijay is a mix of joseph kuruvilla ,vijay kumar,dharmeshwar",Non-sarcastic
25DAYS OF MASTERPIECE NGK  next kaappaan,Non-sarcastic
Vera level   ~ Selvaraghavan & surya combo yeppa,Non-sarcastic
Thala Pola varumaaaaaaaaaaa (Our Superstar) always I'm Impressed Give Me More,Non-sarcastic
Petta trailer la hostel warden nu sonnadhum Vadivelu gyabagam vandhavalam kai thukongo. Vadivelu for life,Sarcastic
Aadi anna ...... Semma ....thiruppi thiruppi paakka thonuthu .... Semma anna .......supper....mass vera level,Non-sarcastic
சிவகங்கை சீமை பசும்பொன் மக்கள் சார்பாக வாழ்த்துக்கள்,Non-sarcastic
Nee siricha enna aludha enna poda moodhevi .,Non-sarcastic
"Tamil tamil nu  nalla sambathingada,nanga thanda aemali.modhala tamilpesura ponungaloda nadingada.",Sarcastic
"VCK thazhthapetta makkalukke apamanam hindu virothi karuma  Don't hate all bc , obc Support drupathi",Non-sarcastic
sir ee movie telugulo kuda realese cheyandi,Non-sarcastic
படம் வெற்றி அடைய வாழ்த்துக்கள்... - All India Brahmin Association,Non-sarcastic
What a trailer ya vera level la iruku...yow karthi subburaj pinnida ya awesome awesome,Non-sarcastic
Sivakarthickan Potion lam Mass ah iruku!,Non-sarcastic
Iam sk fan aanaa trailer semma,Non-sarcastic
The King is Arriving.....  Anil Kunjugal Padhungum Neram Vandhu vitadhu.....,Sarcastic
"Get up changela vikramku apram Suryava adichika aaleh illa, mass Vera level teaser",Non-sarcastic
Naaleik kaappaan trailer 16 m varuma,Non-sarcastic
"கருத்துக்களில் சில எதிரானக் கருத்துக்களை காண முடிந்தது. அதாவது ஏன் அனைவரும் சாதியை பெரிதாக நினைக்கின்றனர். சாதியை பேசினால் தமிழ் தேசியம் எப்படி வளரும் என்று. அவர்களுக்கு புரிய வைக்க வேண்டியது நமதுக்கடமை. இங்கு சாதிகள் பலவாக இருந்தாலும் தமிழன் என்ற உணர்வு அனைவருக்குமே உண்டு என்பதை புரிந்துக்கொள்ளவேண்டும். மேலும் ஒவ்வொரு சாதிக்கும் ஒரு பழக்கவழக்கங்கள், கலாச்சாரங்கள் போன்றவை உண்டு. ஆனால் அனைத்துமே தமிழோடு ஒன்றியே அமையும். சாதிகளால் அனைவரும் பிரிந்து இருந்தாலும் தமிழுக்கு ஒன்றெனில் அனைவரும் ஒன்றாக நிற்போம்.",Non-sarcastic
இந்த படத்த வர விட கூடாது...இந்த படத்த திரையரங்கில் ஓட விட கூடாதுனு எவனாது தடை பன்னா ...Theatre la vera endha padam odunaalum screen கிழியும்,Non-sarcastic
"Jathi veri pudicha naaigala suttu thalanum, intha comment keela terinjidum!",Non-sarcastic
"I lvee u da purusha santhann,",Non-sarcastic
Padam rendu naal tha pa pogu theatre la athuku ye ivalo sanda maperum vetri nu sonnavaga koda theatre poga mataga,Non-sarcastic
For Haters அசுரன் பரியேறும்பெருமாள் மெட்ராஸ் அட்டகத்தி காலா இந்த படம் எடுக்கும் போது  எங்க போயிருந்தீங்க.....,Non-sarcastic
Kis kis ko ye achhiiiii lagi like kare,Non-sarcastic
Ithula like vangurathuku yenda ipdi comment panringa iyooo....,Non-sarcastic
Nt Kula Trending# Varum nu solravaga Up,Non-sarcastic
Sema mass hero in tamil nadu,Non-sarcastic
Rajesh oda fans lam   Like podunga and I am Rajesh 🤘,Non-sarcastic
எங்களுக்கு மண்ணும் பெண்ணும் இரண்டுமே முக்கியம் அதுல யாரு கைய வச்சாலும் கண்டிப்பா கையையும் வெட்டுவோம் தலையையும் வெட்டுவோம் .,Non-sarcastic
Ipdi neraiya neraiya neraiya views venummmm,Non-sarcastic
Waiting for big screen thalaivaaaaa 🥰🥰🥰🥰,Non-sarcastic
Aduchu underwwaroda oda vitruven...mass thalaivaa,Sarcastic
1:22 enaya thalaye ilama oruthan kulichtrkan,Sarcastic
எப்படி இருந்தாலும் கன்டிப்பாக பார்ப்போம் படம் வெற்றி விழாக்கான வாழ்த்துக்கள் காத்திருக்கிறோம் உண்மையை திறையிட்டுக்காட்டியதற்க்கு கோடானகோடி நன்றிகல்,Non-sarcastic
Trailer la Vidya Balan missing.... Why?,Sarcastic
Ks ravikumar paakka simbu mari irukaru,Non-sarcastic
ரொம்ப நாளைக்கு அப்புறமா ஒரு மாஸ் டிரைலர் குமாரா வாடா நீ,Non-sarcastic
Annante e aniyan 500 like adichittundu,Non-sarcastic
Release dateku wait panndravanga Oru like podunga,Non-sarcastic
Ayaz.... kutty moonji.       Proposers,Non-sarcastic
"மோகன் ஜி... செருப்பை எங்க வைக்கணும், சீப்பை எங்க வைக்கணும்னு நம்மளுக்கு சொல்லிகுடுத்து வளர்த்திட்டாங்க..! ரெண்டுக்கும் வித்தியாசம் தெரியாத நாய்க குறைக்குது.. 🤣🤣🤣",Sarcastic
thala sema getha eruku mass unga rasigaiya eruka yenaku romba happy ah eruku i like very much thala,Non-sarcastic
ALL  NEW AND OLD HOLLYWOOD MOVIES KESA DOWNLOAD KRA HINDI MAIN,Non-sarcastic
En thalaya Kaevalama pesuna Ella ippa Thirruppi paakkarunga,Sarcastic
Ethana per 24th anaiki marana waiting,Sarcastic
#Die hard fans of #Ajithkumar hit like,Non-sarcastic
