Text,labels
Polichu laletta lalettan fans like adikko,Non-sarcastic
Dileep and ikka fans like here🤗,Non-sarcastic
"ഇന്റെ പൊന്നാര Dijo Jose Antony ചേട്ടാ, എന്നാണു റിലീസ്? , സംഭവം ആകപ്പാടെ പൊളിച്ചടുക്കി.... ഇച്ചു കാത്തുക്കാൻ പറ്റൂല.......",Non-sarcastic
ഇത് മലയാളമാണോ മോഹൻലാൽ എന്ന് പറയുന്ന വ്യക്തിക്ക് ഭാഷ കൈകാര്യം ചെയ്യാൻ കഴിയില്ല,Sarcastic
ഇത് കാണുന്ന എന്നെ പോലോത്ത ഒരു പാവം കുങ്ഫുകാരന്റെ രോമാഞ്ചം 🤩,Non-sarcastic
bgm വൻ ശോകം പിന്നെ odiyanu  ശേഷമുള്ള ഏട്ടന്റെ ലുക്ക് ശ്രീകുമാർ മൈരെ എന്തിന് ????,Sarcastic
King Raja Fans want some Mutton Biriyani hahahaha,Non-sarcastic
Rajave.  idhu nammal polikum ...inga avide ninno,Non-sarcastic
Ijjathi item Mammookka ningalk vayass 68 thanneyano,Non-sarcastic
Trailer കണ്ടിട്ട് ഒരു ലിജോ പല്ലിശേരി മൂവി കണ്ട പ്രതീതി. തകർത്തു.,Non-sarcastic
Aa cafe lookil Nadiye kanumbol   oru albuthile kutiyude look enik mathramano thonniyath,Non-sarcastic
Rajini petta dialogue #MAVANE KOLA KANDLA IRUKEN KOLLAMA VIDAMATEN#,Non-sarcastic
02:18 to 02:24  supper sequences,Non-sarcastic
രവി ( വിനീതേട്ടൻ) സ്റ്റാറ്റസ് ഇവിടെ ഉണ്ടേ....,Non-sarcastic
2.10- joju ചേട്ടന്റെ ആ ഇരുത്തം കണ്ടിട്ട് കിരീടം ടച്ച്‌ തോന്നിയവർ ഉണ്ടോ,Non-sarcastic
മൂക്കുത്തി എന്ന പഴയ കലാരൂപത്തിനെ വീണ്ടും കൊണ്ട് വന്നതിന് താങ്ക്സ്,Sarcastic
Marana mass lalettan fan aanennu parayumbol abhimaanam..,Non-sarcastic
1:10 ee scene onnum cinemayil illa.... Pattich,Non-sarcastic
Iam from andra  I like malayalam movies,Non-sarcastic
Uff uff uff ijjadi ikaaaaaaaaaaaaa ponnikkkaaaaaaaa,Non-sarcastic
കുംങ്ങ്ഫൂ പെണ്ണ് ഇവളേതാ പൊളി പീസാണല്ലോ..ഇവളെ പോലേ ഒരു പെണ്ണിനെ കിട്ടണം.,Non-sarcastic
പുത്തൻ പണം 2...  2020 ലെ ആദ്യത്തെ ബോംബ് ഇക്ക ഇങ്ങെടുക്കുവാ 🤣🤣 എജ്ജാതി തീട്ടം,Non-sarcastic
മൂക്കൂത്തി എടുത്ത് കൊണ്ട് പോയത് ഇക്കായാണ് അതാണ് പുള്ളി മുങ്ങികളഞ്ഞത്,Sarcastic
Oru raksha illa ikka marana mass,Non-sarcastic
E trailer il kanunna onnum film il illalllooo..e scene okke,Non-sarcastic
Ithilude enkilum tirichu varuka lalettan fans waiting....,Non-sarcastic
Age is just a number for ikka,Non-sarcastic
ഞാൻ ഒരു lalettan fan ane but trailer കണ്ടപ്പോ മനസിലായി  8 നിലയിൽ ഈ പടം pott..... മനസിലായി അങ്ങനെ ഈ പ്രേതിക്ഷയും പോയി,Sarcastic
എന്തിനാ ഇങ്ങനെ കളിയാക്കുന്നെ കാണാത്തത് കൊണ്ടല്ലേ ആ കുട്ടി മൂക്കുംകുത്തി വീണത്. അടി തെറ്റിയാൽ ആനയും വീഴും പിന്നാ ....,Sarcastic
Ividuthe krama samaadhabam nashtappeettu......ee mookkuthi therayunnathaan ee cenimayude kadha .saadhanam british kaarude kayyilaan mammootty ath vaangikkan vendi poyathan .athanu mooppare kaanaathath,Sarcastic
പടം കണ്ടിട്ടു പട്ടു കേൾക്കാൻ വന്നവർ like adi..,Non-sarcastic
Laletthan oru Odian tolviyaya padathinu shesham Luciferil keriyankil mamangathil ninnu kara keran patthiya padam SHYLOCK,Non-sarcastic
Frankiee onnu vala veeshiyaal pidikkaavunnathe ullu ee psycho killere.  Frankie ithethra kandittullatha.,Non-sarcastic
അഭിനയത്തിനു ഇവിടെ പരിധികൾ ല്ലാ.  വേഷപ്പകർച്ചക്ക് അതിരും.. FACE OF INDIAN CINEMA,Non-sarcastic
Ithu pwlikkum..... King is back  lvu ikkaaaa,Non-sarcastic
Pakahe prithivraj evide poyi? Pokirirajail undayirunuallo...???,Non-sarcastic
0:11  നീ എന്റെ കുഞ്ഞിനേ തോടോ ടാ എന്ന മാസ്സ് ഡയലോഗ് ശേഷം,Non-sarcastic
Spongeum ittt irangirikkuva....aaaanungale pattikkan ...film attract cheyyanulla psychological   move,Sarcastic
Njan kandthan padm but onum koodi kanan thonun.. Ellrkm koodi onum koodi fans show vach poyalocalicut illor evde,Non-sarcastic
Padam hvy annenullavar like evde parayuu,Sarcastic
Trailer kandapo oru karyam urapichu #LAD,Non-sarcastic
degrading illel manyamaayi odiyekkavinna movie anennu thonnunnu!!,Non-sarcastic
Katta Waiting... Suriya n Lalettan fan from Ernakulam,Non-sarcastic
Padam katta dark aanallo....Nivin chettan powlikkum.... <3,Non-sarcastic
കുമ്പളങ്ങ തണ്ണിമത്തൻ ഇനി അടുത്തത് എന്താ ?.   പടവലങ്ങാ days ഓ ?.,Non-sarcastic
Ee scene onnum padathil illa,Non-sarcastic
"എന്റെ പൊന്നു പാപ്പാൻ ചേട്ടാ ഒന്നു സ്പീഡിൽ വിടുവോ... ഈ ഓണത്തിന് ഇറക്കാനുള്ളതാണ്. """,Non-sarcastic
I'm Tamizhan.. I would like to learn Malayalam..  can any one teach me Malayalam.. Reply me,Non-sarcastic
I im tamil nadu i love nivin pouly,Non-sarcastic
പാട്ട് സൂപ്പർ ആണ്. ആവാതെ ഇരിക്കുന്നത് എങ്ങനെയാ പാടിയത് നമ്മുടെ സ്വന്തം ശ്രേയ ഘോഷാൽ അല്ലെ.....,Sarcastic
ജയറാമേട്ടൻ വെറുപ്പികത്താനെ കാണിച്ചു തന്നു വെറും 2 month കൊണ്ട്  ജയറാമേട്ടൻ super ആണ് ല്ലേ lubyou,Sarcastic
Ee lyrics ezhuthiyavane ingod vilikk njn paranj kodukka muukkuthi evde aanenn local lyrics,Sarcastic
Muttamariyans Mammunni Myra raja team omkv,Sarcastic
നിനക്കിനി മലയാള ഇൻഡ്രസ്റ്റിയിൽ നിന്ന് പുളക്കാൻ പറ്റുമോ?  ഇതൊക്കെ സ്കൂൾ പിള്ളേരോട് പോയി പറ സാറെ,Non-sarcastic
Oru aradhakan avanayi oru katha menanju.... Aradhakan stronganekill avan double strong anu..... #prithvi#lalettan,Non-sarcastic
അനുസിത്താരയുടെ മൂക്കുത്തിയാണ് കാണാതെ പോയിരുന്നെങ്കിൽ എവിടെയാണെങ്കിലും തപ്പിയെടുക്കുംമാ യിരുന്നു,Sarcastic
Keep watching trending list 1il akkanam,Non-sarcastic
ഒരു സൈഡ്ലെ അവിടെ ഒണ്ട് മറ്റേത് ഇനി മൂക്കിനകത്ത് കേറി പോയി കാണും,Sarcastic
Ith kidukkum.. ellarum Abhinayikkunath pole feel avanilla.. So Realistic..   #BoxOffic Hit Aavatte,Non-sarcastic
"Pratheeksha nallonam und, jibi joju, katholeen",Non-sarcastic
Fahadh ikkkkaaa....ninga nammale ingane snehikallle..... Kattta fan aane.... Enthumaathram nalle cinemaya....eee kurach naalukal...njan cinema aasudichoo...... Ente prashnangal marannu njaan... Ningade cinema kandooo...thanks ikka...,Non-sarcastic
ഇത് പൊളിക്കും  ഈ ഓണം ലാലേട്ടൻ ഇങ്ങെടുക്കുവാ,Non-sarcastic
കിടുക്കാച്ചി പടം ആയിരിക്കട്ടെ എല്ലാവിധ ആശംസകളും നേരുന്നു,Non-sarcastic
Trailer iragunnathinu mumba dislike adikkunnavarkk Naduviral namskkaram,Non-sarcastic
ഒരു നോർമൽ മൂവി എന്ന നിലയിൽ പോയി കാണു.. ചിലപ്പോൾ ഓവർ പ്രതീക്ഷ വെറുതെ ആവും... രാക്ഷസൻ ആയി compare ചയ്യണ്ട.. ചിലപ്പോൾ അതിലും കിടു ആരിക്കും.. nywy waiting ചാക്കോച്ചാ,Non-sarcastic
... ...  ഷൈലോക്കിനേ വലിചു കീറി.. ട്രെ൯ഡിൽ 1.!,Non-sarcastic
ഇത് ഞമ്മളുടെ അബ്ദു വേഷം മാറി വന്നത് ആണ് ... വേഷം മാറിയാൽ മലയാളികള് കണ്ട് പിടിക്കില്ല കരുതിയോ.. സിനിമ ഇറങ്ങിയാൽ കുഞ്ഞാലിയുടെ ശത്രു ..ശ്രീനിവാസൻ ആവും ...,Sarcastic
Evideyo ' kannondu chollanu '(Ennu ninte Moideen) song nte oru touch,Sarcastic
Lost in times samayam kazhinhu. Ini nadakoola,Non-sarcastic
Aaadai film orma vannavar ivide camon,Non-sarcastic
Mamangam malayalam industriyude oru gem aay marum urapp,Non-sarcastic
ലാലേട്ടൻ പൊളിച്ചു   ലാലേട്ടന്റെ കരിയറിലെ തന്നെ ഏറ്റവും മികച്ച ഒരു മൂവി ആണ് എന്ന് തോനുന്നു  ബിഗ് ബ്രദർ    മാസ്സ് fight & Mass ഡയലോഗ്സ്   ലാലേട്ടൻ ഇസ്‌തം,Non-sarcastic
Avalde mugham nokki onn pottichitt  onnudi nokkan parayeda,Sarcastic
kanjikoduthu avasanam.. kill that bastard..our lady superstar,Non-sarcastic
Raja sollunathu mattuthaam seyyvaa seyyunnath mattum thaa solvaa,Non-sarcastic
പൊളി ശരത്തിനെ ഒന്നുടെ പരിചയപ്പെടാൻ വന്നവർ ഇവിടുന്ന് ലൈക്കടിച്ചെക്കണെ  !!! :),Non-sarcastic
PRITHVI & TOVINO 🤩Ishtam            LALETTAN  allah... parayanundo Peruthishtam......,Non-sarcastic
മാറ്റം.... വലിയ നേട്ടം .. മലയാളസിനിമയിൽ വരുന്ന ഇൗ മാറ്റത്തിന് ഇരിക്കട്ടെ ഒരു കുതിര പവൻ,Non-sarcastic
വന്നു വന്നു വന്നു അവൻ വന്നു.... ഇത്രെയും നാളും കാത്തിരുന്നത് ഈ അസുരന് വേണ്ടി...   ഇജ്ജാതി ലുക്ക്‌ എന്റെ മമ്മൂക്ക  *Ufff... Can't wait to watch..*,Non-sarcastic
Lalettan fans adichu pottikada like button,Non-sarcastic
"ഉള്ളറിഞ്ഞു ലാലേട്ടനെ സ്നേഹിക്കുന്ന ഒരു ആരാധകനാണ് ഞാൻ ,എന്നിരിക്കെ തന്നെ പറയട്ടെ ,സ്ഥിരം സിനിമകളിൽ കാണുന്ന ഒരു രീതിയിൽ ഉള്ള dialogue delevery ചരിത്ര പ്രാധാന്യം u ഉള്ള ഒരു ചിത്രത്തിൽ പ്രയോഗിക്കേണ്ടിയിരുന്നില്ല ,ഒരു ദേശത്തിന്റെ ലോക്കൽ ഭാഷ ഒരിക്കലും രാജകൊട്ടാരത്തിലോ അതിനെ ചുറ്റിപ്പറ്റിയോ ഉണ്ടാകാറില്ല ,ഒരിക്കലും തിരുവനന്തപുരത്തുള്ള ലോക്കൽ ഭാഷ കൊട്ടാരത്തിൽ കാണുവാൻ സാധിച്ചിട്ടില്ല ,കൊച്ചിയിലെ ലോക്കൽ ഭാഷ അല്ല കോച്ചികോവിലകത്തു ഉള്ളത് ,ചെറിയ രീതിയിൽ ഉള്ള എന്തെങ്കിലും ഒരു സ്വാധീനം ഉണ്ടാകും എന്നല്ലാതെ മുഴുവനായി ഉള്ള ഇത്തരം പ്രയോഗങ്ങൾ കിളിച്ചുണ്ടൻ മാമ്പഴത്തിലേ dialogue ഓര്മിപ്പിക്കിന്നു എന്ന് പറഞ്ഞാൽ അതിനെ തെറ്റ് പറയാൻ ആകില്ല ,അത് ലാലേട്ടന്റെ പ്രശ്നം അല്ല എന്നതും ഒരു വസ്തുതയാണ് ,കാരണം ഘനഗംഭീരമായ ഒട്ടനവധി dialoges നമ്മൾ അദ്ദേഹത്തിൽ നിന്നും കേട്ട് തരിച്ചു നിന്നിട്ടുണ്ട് ,ഒറ്റ അപേക്ഷയെ ഉള്ളു അപ്പുറത്തു സന്തോഷ് ശിവൻ ആണ് ഉള്ളത് ,അദ്ദേഹത്തിന്റെ ചരിത്ര പ്രാധാന്യമുള്ള ചിത്രങ്ങൾ ,camera works എല്ലാം മലയാളികൾ കണ്ടിട്ടുണ്ട് ,അതിനുമുന്നിൽ ഞങ്ങളുടെ ലാലേട്ടനെ കൊണ്ട് ചെറുതാക്കരുത് ,അത് സഹിക്കാൻ ആവില്ല ,ശാരീരിക flexibility കൊണ്ടും അഭിനയ ശേഷികൊണ്ടും പകരം വെക്കാൻ ഇന്ത്യൻ സിനിമയിൽ തന്നെ എല്ലാരും ഒന്ന് ഭയക്കുന്ന ഞങ്ങളുടെ ഏട്ടനെ ചെറുതാക്കി കാണാൻ ഞാൻ ഇഷ്ടപ്പെടുന്നില്ല ,തീമിന്റെ ഗാംഭീര്യം നഷ്ടപ്പെടുത്തി ഉള്ള dialogues ഞങ്ങൾ പൊറുക്കില്ല",Sarcastic
ഇക്കയുടെ സ്വന്തം അനിയന് വിജയാശംസകൾ...  Love u Dileepetta..,Non-sarcastic
വെടിവെച്ചാലും..പൊട്ടാത്ത കരിമ്പാറേ..ഒന്നു കുലുക്കി പറ നിനക്ക് എന്താ വേണ്ടത്. ..............ഒരു മൂക്കൂത്തീ.. തോമാച്ചായൻറ്റ് അടുത്ത മൂക്കൂത്തീ. .,Sarcastic
Nammada faviorite stars ellarumund...ith polikkum...katta wting,Non-sarcastic
മമ്മുക്കക്ക് വെച്ച film ആയിരുന്നു.. but എന്തൊക്കെ കാരണങ്ങൾ കൊണ്ട് അദ്ദേഹം വേണ്ടാന്ന് വെച്ചു... മമ്മുക്ക വേണ്ടാന്ന് വെച്ച് മറ്റുള്ളവർ ചെയ്തത് എല്ലാം  super ഹിറ്റ്‌കൾ ആയിരുന്നു... അത് പോലെ ഇതും ആവും എന്ന് പ്രദീക്ഷിക്കുന്നു,Non-sarcastic
